date,code,action,reason,price,shares,pnl_pct
2022-08-02,002379.SZ,卖出,止损,4.31,200,-10.950413223140497
2022-08-02,300062.SZ,卖出,止损,8.45,100,-7.4479737130339725
2022-08-02,002796.SZ,卖出,止损,9.5,100,-8.301158301158296
2022-08-02,002766.SZ,卖出,止损,6.43,100,-9.943977591036413
2022-08-02,002276.SZ,买入,金叉,9.93,100,0.0
2022-08-02,000663.SZ,买入,金叉,9.17,100,0.0
2022-08-02,000599.SZ,买入,金叉,5.05,200,0.0
2022-08-02,002494.SZ,买入,金叉,5.49,100,0.0
2022-08-02,603335.SH,买入,金叉,7.75,100,0.0
2022-08-02,002121.SZ,买入,金叉,8.95,100,0.0
2022-08-03,002476.SZ,卖出,死叉,5.95,100,-1.3266998341625258
2022-08-03,603227.SH,卖出,止损,9.83,100,-7.438794726930309
2022-08-03,000856.SZ,卖出,止损,9.25,100,-6.471183013144599
2022-08-03,600477.SH,卖出,止损,5.42,100,-10.561056105610556
2022-08-03,002276.SZ,卖出,止损,9.37,100,-5.6394763343403875
2022-08-03,002494.SZ,卖出,止损,4.94,100,-10.018214936247716
2022-08-03,002121.SZ,卖出,止损,8.4,100,-6.145251396648033
2022-08-03,002161.SZ,买入,金叉,6.05,100,0.0
2022-08-03,002579.SZ,买入,金叉,9.55,100,0.0
2022-08-03,300110.SZ,买入,金叉,5.11,200,0.0
2022-08-03,300123.SZ,买入,金叉,7.67,100,0.0
2022-08-04,601908.SH,卖出,死叉,8.52,100,-2.850627137970352
2022-08-04,002579.SZ,卖出,止损,8.6,100,-9.947643979057597
2022-08-04,300123.SZ,卖出,止损,7.19,100,-6.2581486310299805
2022-08-04,002209.SZ,买入,金叉,8.69,100,0.0
2022-08-04,000533.SZ,买入,金叉,4.87,200,0.0
2022-08-04,600731.SH,买入,金叉,8.99,100,0.0
2022-08-05,000599.SZ,卖出,止损,4.54,200,-10.099009900990097
2022-08-05,603335.SH,卖出,止损,7.26,100,-6.322580645161291
2022-08-05,002209.SZ,卖出,止损,7.92,100,-8.860759493670878
2022-08-05,000533.SZ,卖出,止损,4.56,200,-6.365503080082147
2022-08-05,002150.SZ,买入,金叉,8.81,100,0.0
2022-08-05,002579.SZ,买入,金叉,9.46,100,0.0
2022-08-05,002231.SZ,买入,金叉,7.3,100,0.0
2022-08-05,000837.SZ,买入,金叉,10.5,100,0.0
2022-08-08,603528.SH,买入,金叉,7.78,100,0.0
2022-08-08,002329.SZ,买入,金叉,7.5,100,0.0
2022-08-08,000619.SZ,买入,金叉,7.6,100,0.0
2022-08-08,002148.SZ,买入,金叉,6.09,100,0.0
2022-08-09,002047.SZ,卖出,死叉,3.83,200,-2.0460358056266004
2022-08-09,002148.SZ,卖出,止损,5.71,100,-6.239737274220037
2022-08-09,300319.SZ,买入,金叉,10.68,100,0.0
2022-08-09,000056.SZ,买入,金叉,5.3,100,0.0
2022-08-10,002404.SZ,买入,金叉,7.39,100,0.0
2022-08-10,605228.SH,买入,金叉,9.77,100,0.0
2022-08-11,603758.SH,卖出,死叉,10.54,100,10.947368421052616
2022-08-11,300209.SZ,卖出,止损,7.53,100,-10.250297973778311
2022-08-11,002329.SZ,卖出,止损,6.95,100,-7.333333333333336
2022-08-11,600207.SH,买入,金叉,8.72,100,0.0
2022-08-12,002404.SZ,卖出,止损,6.96,100,-5.8186738836265235
2022-08-12,000584.SZ,买入,金叉,8.32,100,0.0
2022-08-12,002654.SZ,买入,金叉,4.76,200,0.0
2022-08-15,000682.SZ,卖出,死叉,7.99,100,21.79878048780488
2022-08-15,002369.SZ,买入,金叉,5.56,100,0.0
2022-08-15,000536.SZ,买入,金叉,2.65,300,0.0
2022-08-16,600866.SH,买入,金叉,7.95,100,0.0
2022-08-17,000536.SZ,卖出,止损,2.48,300,-6.41509433962264
2022-08-17,600866.SH,卖出,止损,7.26,100,-8.679245283018878
2022-08-17,600212.SH,买入,金叉,8.07,100,0.0
2022-08-18,002532.SZ,买入,金叉,8.65,100,0.0
2022-08-19,300110.SZ,卖出,止损,4.73,200,-7.436399217221135
2022-08-19,600731.SH,卖出,止损,8.49,100,-5.561735261401557
2022-08-19,002150.SZ,卖出,死叉,9.42,100,6.9239500567536805
2022-08-19,000619.SZ,卖出,死叉,7.36,100,-3.157894736842093
2022-08-19,002564.SZ,买入,金叉,6.32,100,0.0
2022-08-19,002632.SZ,买入,金叉,8.56,100,0.0
2022-08-22,603528.SH,卖出,止损,7.18,100,-7.7120822622108065
2022-08-22,000584.SZ,卖出,止损,7.67,100,-7.8125
2022-08-22,002564.SZ,卖出,止损,5.93,100,-6.170886075949378
2022-08-22,600106.SH,买入,金叉,5.49,100,0.0
2022-08-22,600063.SH,买入,金叉,9.3,100,0.0
2022-08-23,300025.SZ,卖出,死叉,5.48,200,0.9208103130755152
2022-08-23,002148.SZ,买入,金叉,6.35,100,0.0
2022-08-23,600107.SH,买入,金叉,8.02,100,0.0
2022-08-24,000837.SZ,卖出,止损,9.76,100,-7.0476190476190474
2022-08-24,300319.SZ,卖出,止损,9.76,100,-8.614232209737827
2022-08-24,000056.SZ,卖出,止损,4.98,100,-6.037735849056592
2022-08-24,002148.SZ,卖出,止损,5.92,100,-6.771653543307088
2022-08-24,002199.SZ,买入,金叉,10.36,100,0.0
2022-08-24,002350.SZ,买入,金叉,10.56,100,0.0
2022-08-24,300131.SZ,买入,金叉,6.73,100,0.0
2022-08-25,000633.SZ,卖出,死叉,8.38,100,2.444987775061147
2022-08-25,600929.SH,卖出,死叉,9.7,100,0.8316008316008316
2022-08-25,002654.SZ,卖出,止损,4.43,200,-6.932773109243695
2022-08-25,600063.SH,卖出,止损,8.76,100,-5.80645161290324
2022-08-25,002199.SZ,卖出,止损,9.32,100,-10.03861003861003
2022-08-25,000059.SZ,买入,金叉,7.71,100,0.0
2022-08-25,000728.SZ,买入,金叉,8.26,100,0.0
2022-08-25,300044.SZ,买入,金叉,4.55,200,0.0
2022-08-25,002148.SZ,买入,金叉,6.51,100,0.0
2022-08-26,002161.SZ,卖出,止损,5.62,100,-7.107438016528922
2022-08-26,002532.SZ,卖出,止损,8.14,100,-5.895953757225437
2022-08-26,002632.SZ,卖出,止损,7.74,100,-9.579439252336453
2022-08-26,002148.SZ,卖出,止损,6.06,100,-6.912442396313367
2022-08-26,601798.SH,买入,金叉,9.59,100,0.0
2022-08-26,002517.SZ,买入,金叉,7.75,100,0.0
2022-08-26,000045.SZ,买入,金叉,9.56,100,0.0
2022-08-26,601928.SH,买入,金叉,8.41,100,0.0
2022-08-29,000728.SZ,卖出,止损,7.84,100,-5.0847457627118615
2022-08-29,000045.SZ,卖出,止损,9.05,100,-5.334728033472802
2022-08-29,300335.SZ,买入,金叉,7.05,100,0.0
2022-08-29,002575.SZ,买入,金叉,6.59,100,0.0
2022-08-29,600405.SH,买入,金叉,8.71,100,0.0
2022-08-30,300217.SZ,卖出,死叉,7.61,200,43.58490566037736
2022-08-30,300332.SZ,卖出,死叉,13.59,100,14.974619289340097
2022-08-30,002073.SZ,卖出,死叉,7.74,100,6.7586206896551815
2022-08-30,600207.SH,卖出,止损,8.25,100,-5.389908256880737
2022-08-30,600212.SH,卖出,止损,7.65,100,-5.2044609665427455
2022-08-30,300131.SZ,卖出,止损,6.23,100,-7.42942050520059
2022-08-30,300044.SZ,卖出,止损,4.26,200,-6.373626373626373
2022-08-30,601798.SH,卖出,止损,8.94,100,-6.777893639207511
2022-08-30,600405.SH,卖出,止损,8.04,100,-7.692307692307709
2022-08-30,000530.SZ,买入,金叉,6.18,100,0.0
2022-08-30,603366.SH,买入,金叉,9.6,100,0.0
2022-08-30,000045.SZ,买入,金叉,9.14,100,0.0
2022-08-30,002175.SZ,买入,金叉,3.97,200,0.0
2022-08-30,600987.SH,买入,金叉,6.33,100,0.0
2022-08-31,002510.SZ,卖出,死叉,4.05,200,9.756097560975597
2022-08-31,605228.SH,卖出,止损,9.07,100,-7.164790174002045
2022-08-31,002369.SZ,卖出,止损,5.13,100,-7.733812949640284
2022-08-31,600107.SH,卖出,止损,7.56,100,-5.735660847880297
2022-08-31,002350.SZ,卖出,止损,9.8,100,-7.19696969696969
2022-08-31,000059.SZ,卖出,止损,7.12,100,-7.6523994811932505
2022-08-31,300335.SZ,卖出,止损,5.88,100,-16.595744680851066
2022-08-31,603366.SH,卖出,止损,8.64,100,-9.999999999999986
2022-08-31,000045.SZ,卖出,止损,8.62,100,-5.689277899343558
2022-08-31,003000.SZ,买入,金叉,11.02,100,0.0
2022-08-31,600027.SH,买入,金叉,5.46,200,0.0
2022-08-31,600011.SH,买入,金叉,8.18,100,0.0
2022-08-31,002343.SZ,买入,金叉,6.35,100,0.0
2022-08-31,600892.SH,买入,金叉,5.15,200,0.0
2022-08-31,600537.SH,买入,金叉,6.34,100,0.0
2022-08-31,002115.SZ,买入,金叉,5.59,100,0.0
2022-08-31,000059.SZ,买入,金叉,7.12,100,0.0
2022-09-01,002231.SZ,卖出,死叉,7.23,100,-0.9589041095890316
2022-09-01,600892.SH,卖出,止损,4.64,200,-9.902912621359238
2022-09-01,002115.SZ,卖出,止损,5.3,100,-5.187835420393561
2022-09-01,002334.SZ,买入,金叉,9.11,100,0.0
2022-09-01,002628.SZ,买入,金叉,4.5,200,0.0
2022-09-01,600400.SH,买入,金叉,5.81,100,0.0
2022-09-01,600683.SH,买入,金叉,5.3,200,0.0
2022-09-01,000557.SZ,买入,金叉,5.48,100,0.0
2022-09-01,002469.SZ,买入,金叉,7.77,100,0.0
2022-09-02,000663.SZ,卖出,死叉,9.24,100,0.7633587786259666
2022-09-02,002579.SZ,卖出,死叉,9.62,100,1.6913319238900382
2022-09-02,000530.SZ,卖出,止损,5.77,100,-6.6343042071197456
2022-09-02,002628.SZ,卖出,止损,4.26,200,-5.333333333333334
2022-09-02,002238.SZ,买入,金叉,7.67,100,0.0
2022-09-02,601991.SH,买入,金叉,3.45,300,0.0
2022-09-02,000416.SZ,买入,金叉,4.48,200,0.0
2022-09-05,002229.SZ,卖出,死叉,6.79,100,11.861614497528826
2022-09-05,600130.SH,买入,金叉,5.4,200,0.0
2022-09-05,002554.SZ,买入,金叉,4.57,200,0.0
2022-09-05,002306.SZ,买入,金叉,4.32,200,0.0
2022-09-06,300345.SZ,卖出,死叉,8.6,100,47.00854700854702
2022-09-06,002337.SZ,卖出,死叉,6.29,200,42.954545454545446
2022-09-06,002175.SZ,卖出,止损,3.73,200,-6.045340050377835
2022-09-06,600130.SH,卖出,止损,5.04,200,-6.666666666666677
2022-09-06,000530.SZ,买入,金叉,6.42,100,0.0
2022-09-06,600791.SH,买入,金叉,5.31,200,0.0
2022-09-06,002828.SZ,买入,金叉,10.09,100,0.0
2022-09-06,600190.SH,买入,金叉,3.87,200,0.0
2022-09-07,002343.SZ,卖出,止损,5.91,100,-6.929133858267711
2022-09-07,002238.SZ,卖出,止损,6.86,100,-10.560625814863101
2022-09-07,000416.SZ,卖出,止损,4.14,200,-7.589285714285731
2022-09-07,002306.SZ,卖出,止损,3.99,200,-7.638888888888895
2022-09-07,000409.SZ,买入,金叉,8.21,100,0.0
2022-09-07,002628.SZ,买入,金叉,4.47,200,0.0
2022-09-07,002264.SZ,买入,金叉,6.42,100,0.0
2022-09-07,600212.SH,买入,金叉,8.97,100,0.0
2022-09-08,600791.SH,卖出,止损,5.01,200,-5.649717514124286
2022-09-08,600190.SH,卖出,止损,3.65,200,-5.68475452196383
2022-09-08,000409.SZ,卖出,止损,7.55,100,-8.038976857490876
2022-09-08,600794.SH,买入,金叉,4.49,200,0.0
2022-09-08,002513.SZ,买入,金叉,6.71,100,0.0
2022-09-08,600325.SH,买入,金叉,10.08,100,0.0
2022-09-09,002554.SZ,卖出,止损,4.22,200,-7.658643326039394
2022-09-09,002513.SZ,卖出,止损,6.04,100,-9.985096870342769
2022-09-09,002165.SZ,买入,金叉,6.16,100,0.0
2022-09-09,002148.SZ,买入,金叉,7.92,100,0.0
2022-09-09,600791.SH,买入,金叉,5.21,100,0.0
2022-09-13,600794.SH,卖出,止损,4.17,200,-7.126948775055686
2022-09-13,002148.SZ,卖出,止损,7.4,100,-6.565656565656564
2022-09-13,600791.SH,卖出,止损,4.93,100,-5.374280230326301
2022-09-13,600533.SH,买入,金叉,4.09,200,0.0
2022-09-13,920489.BJ,买入,金叉,8.12,100,0.0
2022-09-13,002905.SZ,买入,金叉,8.98,100,0.0
2022-09-14,600537.SH,卖出,死叉,6.17,100,-2.681388012618291
2022-09-14,600400.SH,卖出,止损,5.46,100,-6.024096385542165
2022-09-14,002469.SZ,卖出,止损,7.34,100,-5.534105534105526
2022-09-14,002628.SZ,卖出,止损,4.16,200,-6.9351230425055865
2022-09-14,000539.SZ,买入,金叉,5.38,200,0.0
2022-09-15,002334.SZ,卖出,死叉,8.25,100,-9.44017563117453
2022-09-15,000530.SZ,卖出,止损,5.8,100,-9.657320872274145
2022-09-15,600212.SH,卖出,止损,8.2,100,-8.584169453734681
2022-09-15,920489.BJ,卖出,止损,7.31,100,-9.97536945812808
2022-09-15,000539.SZ,卖出,止损,5.11,200,-5.018587360594784
2022-09-15,000593.SZ,买入,金叉,8.29,100,0.0
2022-09-15,601975.SH,买入,金叉,4.48,200,0.0
2022-09-15,603569.SH,买入,金叉,10.68,100,0.0
2022-09-16,600106.SH,卖出,止损,5.19,100,-5.464480874316935
2022-09-16,000557.SZ,卖出,止损,5.07,100,-7.481751824817517
2022-09-16,002264.SZ,卖出,止损,5.87,100,-8.566978193146413
2022-09-16,002165.SZ,卖出,止损,5.52,100,-10.389610389610393
2022-09-16,601975.SH,卖出,止损,4.24,200,-5.35714285714286
2022-09-16,603569.SH,卖出,止损,10.1,100,-5.4307116104868935
2022-09-16,920489.BJ,买入,金叉,7.93,100,0.0
2022-09-16,002094.SZ,买入,金叉,4.93,200,0.0
2022-09-16,000716.SZ,买入,金叉,4.3,200,0.0
2022-09-16,601975.SH,买入,金叉,4.24,200,0.0
2022-09-16,002292.SZ,买入,金叉,6.01,100,0.0
2022-09-19,002517.SZ,卖出,止损,7.33,100,-5.419354838709678
2022-09-19,002828.SZ,卖出,止损,9.06,100,-10.208126858275513
2022-09-19,002094.SZ,卖出,止损,4.45,200,-9.736308316430009
2022-09-19,002292.SZ,卖出,止损,5.41,100,-9.983361064891838
2022-09-19,603569.SH,买入,金叉,11.11,100,0.0
2022-09-19,000419.SZ,买入,金叉,6.42,100,0.0
2022-09-19,920943.BJ,买入,金叉,9.05,100,0.0
2022-09-19,002336.SZ,买入,金叉,7.98,100,0.0
2022-09-19,601007.SH,买入,金叉,9.56,100,0.0
2022-09-20,920489.BJ,卖出,止损,7.37,100,-7.061790668348045
2022-09-20,000419.SZ,卖出,止损,6.04,100,-5.919003115264799
2022-09-20,000679.SZ,买入,金叉,6.07,100,0.0
2022-09-20,002685.SZ,买入,金叉,5.41,100,0.0
2022-09-20,000428.SZ,买入,金叉,4.85,200,0.0
2022-09-21,002575.SZ,卖出,止损,6.16,100,-6.525037936267064
2022-09-21,002685.SZ,卖出,止损,5.0,100,-7.578558225508325
2022-09-21,000560.SZ,买入,金叉,3.31,300,0.0
2022-09-21,000573.SZ,买入,金叉,3.94,200,0.0
2022-09-22,002905.SZ,卖出,止损,8.16,100,-9.131403118040094
2022-09-22,601007.SH,卖出,止损,8.84,100,-7.531380753138084
2022-09-22,000679.SZ,卖出,止损,5.5,100,-9.390444810543663
2022-09-22,920871.BJ,买入,金叉,7.69,100,0.0
2022-09-22,920223.BJ,买入,金叉,4.91,200,0.0
2022-09-22,002306.SZ,买入,金叉,4.89,200,0.0
2022-09-23,600603.SH,卖出,死叉,11.45,100,83.78812199036916
2022-09-23,000428.SZ,卖出,止损,4.51,200,-7.010309278350513
2022-09-23,000573.SZ,卖出,止损,3.72,200,-5.58375634517766
2022-09-23,920871.BJ,卖出,止损,7.06,100,-8.192457737321202
2022-09-23,920223.BJ,卖出,止损,4.33,200,-11.81262729124236
2022-09-23,000868.SZ,买入,金叉,7.46,100,0.0
2022-09-23,002713.SZ,买入,金叉,7.74,100,0.0
2022-09-23,600213.SH,买入,金叉,10.09,100,0.0
2022-09-23,920871.BJ,买入,金叉,7.06,100,0.0
2022-09-26,300105.SZ,卖出,死叉,6.89,100,20.45454545454546
2022-09-26,000593.SZ,卖出,死叉,8.99,100,8.443908323281079
2022-09-26,603569.SH,卖出,止损,9.57,100,-13.861386138613852
2022-09-26,002703.SZ,买入,金叉,10.67,100,0.0
2022-09-26,600322.SH,买入,金叉,2.55,400,0.0
2022-09-26,001267.SZ,买入,金叉,6.33,100,0.0
2022-09-27,600011.SH,卖出,死叉,7.92,100,-3.17848410757946
2022-09-27,000716.SZ,卖出,死叉,4.28,200,-0.46511627906975495
2022-09-27,920943.BJ,卖出,止损,8.39,100,-7.292817679558016
2022-09-27,920871.BJ,卖出,止损,6.46,100,-8.498583569405094
2022-09-27,600322.SH,卖出,止损,2.39,400,-6.274509803921557
2022-09-27,000428.SZ,买入,金叉,5.46,200,0.0
2022-09-27,002084.SZ,买入,金叉,5.06,200,0.0
2022-09-27,000759.SZ,买入,金叉,6.18,100,0.0
2022-09-27,000715.SZ,买入,金叉,6.23,100,0.0
2022-09-28,600683.SH,卖出,止损,4.97,200,-6.226415094339622
2022-09-28,000868.SZ,卖出,止损,6.96,100,-6.702412868632712
2022-09-28,002713.SZ,卖出,止损,7.06,100,-8.785529715762285
2022-09-28,600213.SH,卖出,止损,9.48,100,-6.045589692765107
2022-09-28,002703.SZ,卖出,止损,9.38,100,-12.08997188378631
2022-09-28,000428.SZ,卖出,止损,5.16,200,-5.494505494505486
2022-09-28,000759.SZ,卖出,止损,5.65,100,-8.576051779935268
2022-09-28,002490.SZ,买入,金叉,5.36,200,0.0
2022-09-28,000428.SZ,买入,金叉,5.16,200,0.0
2022-09-28,603030.SH,买入,金叉,3.62,300,0.0
2022-09-28,002269.SZ,买入,金叉,1.99,500,0.0
2022-09-28,600322.SH,买入,金叉,2.41,400,0.0
2022-09-29,002336.SZ,卖出,止损,7.43,100,-6.892230576441117
2022-09-29,000560.SZ,卖出,止损,3.1,300,-6.344410876132933
2022-09-29,000715.SZ,卖出,止损,5.7,100,-8.50722311396469
2022-09-29,000428.SZ,卖出,止损,4.82,200,-6.5891472868217065
2022-09-29,002269.SZ,卖出,止损,1.88,500,-5.527638190954775
2022-09-29,600322.SH,卖出,止损,2.17,400,-9.958506224066399
2022-09-29,002622.SZ,买入,金叉,4.32,200,0.0
2022-09-29,002634.SZ,买入,金叉,6.39,100,0.0
2022-09-29,000856.SZ,买入,金叉,9.94,100,0.0
2022-09-29,603318.SH,买入,金叉,9.66,100,0.0
2022-09-29,002336.SZ,买入,金叉,7.43,100,0.0
2022-09-30,000059.SZ,卖出,死叉,7.12,100,0.0
2022-09-30,002306.SZ,卖出,止损,4.64,200,-5.112474437627812
2022-09-30,002490.SZ,卖出,止损,4.93,200,-8.022388059701502
2022-09-30,603030.SH,卖出,止损,3.4,300,-6.077348066298349
2022-09-30,002622.SZ,卖出,止损,3.89,200,-9.95370370370371
2022-09-30,000856.SZ,卖出,止损,9.0,100,-9.456740442655931
2022-09-30,002336.SZ,卖出,止损,6.81,100,-8.344549125168243
2022-09-30,002490.SZ,买入,金叉,4.93,200,0.0
2022-09-30,920010.BJ,买入,金叉,4.48,200,0.0
2022-09-30,300345.SZ,买入,金叉,9.49,100,0.0
2022-10-10,601991.SH,卖出,死叉,3.34,300,-3.1884057971014568
2022-10-10,000593.SZ,买入,金叉,10.34,100,0.0
2022-10-10,002641.SZ,买入,金叉,5.81,100,0.0
2022-10-10,920271.BJ,买入,金叉,8.86,100,0.0
2022-10-10,600322.SH,买入,金叉,2.49,400,0.0
2022-10-10,000407.SZ,买入,金叉,4.9,200,0.0
2022-10-11,601928.SH,卖出,死叉,8.75,100,4.042806183115344
2022-10-11,002641.SZ,卖出,止损,5.34,100,-8.089500860585197
2022-10-11,920419.BJ,买入,金叉,6.74,100,0.0
2022-10-12,002614.SZ,买入,金叉,9.07,100,0.0
2022-10-13,000620.SZ,买入,金叉,3.03,300,0.0
2022-10-13,002496.SZ,买入,金叉,3.1,300,0.0
2022-10-13,002622.SZ,买入,金叉,4.29,200,0.0
2022-10-14,002614.SZ,卖出,止损,8.55,100,-5.733186328555673
2022-10-14,002496.SZ,卖出,止损,2.8,300,-9.677419354838722
2022-10-14,002551.SZ,买入,金叉,5.5,100,0.0
2022-10-17,920419.BJ,卖出,止损,6.35,100,-5.7863501483679585
2022-10-17,002279.SZ,买入,金叉,5.96,100,0.0
2022-10-17,002446.SZ,买入,金叉,9.41,100,0.0
2022-10-18,000593.SZ,卖出,止损,9.41,100,-8.994197292069629
2022-10-18,002659.SZ,买入,金叉,5.17,200,0.0
2022-10-18,920943.BJ,买入,金叉,9.13,100,0.0
2022-10-19,600533.SH,卖出,死叉,4.09,200,0.0
2022-10-19,002084.SZ,卖出,止损,4.73,200,-6.521739130434767
2022-10-19,002551.SZ,卖出,止损,5.05,100,-8.18181818181819
2022-10-19,002279.SZ,卖出,止损,5.59,100,-6.208053691275173
2022-10-19,920943.BJ,卖出,止损,8.42,100,-7.776560788608988
2022-10-19,002817.SZ,买入,金叉,9.72,100,0.0
2022-10-19,600082.SH,买入,金叉,4.37,200,0.0
2022-10-19,000509.SZ,买入,金叉,4.72,200,0.0
2022-10-20,000620.SZ,卖出,死叉,2.79,300,-7.920792079207917
2022-10-20,002659.SZ,卖出,止损,4.43,200,-14.313346228239855
2022-10-20,002121.SZ,买入,金叉,9.97,100,0.0
2022-10-21,920010.BJ,卖出,止损,4.24,200,-5.35714285714286
2022-10-21,600322.SH,卖出,止损,2.27,400,-8.835341365461858
2022-10-21,000407.SZ,卖出,止损,4.56,200,-6.938775510204098
2022-10-21,600082.SH,卖出,止损,4.08,200,-6.636155606407323
2022-10-21,002248.SZ,买入,金叉,8.99,100,0.0
2022-10-24,002817.SZ,卖出,止损,8.82,100,-9.259259259259267
2022-10-24,000509.SZ,卖出,止损,4.2,200,-11.016949152542367
2022-10-24,000813.SZ,买入,金叉,3.95,200,0.0
2022-10-24,603011.SH,买入,金叉,10.53,100,0.0
2022-10-24,300253.SZ,买入,金叉,8.3,100,0.0
2022-10-24,002817.SZ,买入,金叉,8.82,100,0.0
2022-10-25,000813.SZ,卖出,止损,3.56,200,-9.873417721518996
2022-10-25,002817.SZ,卖出,止损,8.13,100,-7.823129251700678
2022-10-25,600475.SH,买入,金叉,10.51,100,0.0
2022-10-25,002642.SZ,买入,金叉,7.4,100,0.0
2022-10-25,002333.SZ,买入,金叉,7.14,100,0.0
2022-10-26,003000.SZ,卖出,止损,10.3,100,-6.533575317604345
2022-10-26,600325.SH,卖出,止损,9.33,100,-7.440476190476186
2022-10-26,002333.SZ,卖出,止损,6.43,100,-9.943977591036413
2022-10-26,600973.SH,买入,金叉,5.84,100,0.0
2022-10-26,300440.SZ,买入,金叉,8.6,100,0.0
2022-10-27,600027.SH,卖出,死叉,5.64,200,3.296703296703285
2022-10-27,600973.SH,卖出,止损,5.53,100,-5.308219178082185
2022-10-27,002817.SZ,买入,金叉,9.2,100,0.0
2022-10-27,300559.SZ,买入,金叉,10.35,100,0.0
2022-10-28,002490.SZ,卖出,止损,4.46,200,-9.533468559837722
2022-10-28,300345.SZ,卖出,止损,8.89,100,-6.322444678609063
2022-10-28,002622.SZ,卖出,止损,3.95,200,-7.9254079254079235
2022-10-28,002121.SZ,卖出,止损,9.4,100,-5.71715145436309
2022-10-28,600475.SH,卖出,止损,9.82,100,-6.565176022835395
2022-10-28,002642.SZ,卖出,止损,7.0,100,-5.405405405405405
2022-10-28,300440.SZ,卖出,止损,7.89,100,-8.255813953488367
2022-10-28,600280.SH,买入,金叉,3.27,300,0.0
2022-10-28,300181.SZ,买入,金叉,10.75,100,0.0
2022-10-28,000590.SZ,买入,金叉,9.66,100,0.0
2022-10-31,603011.SH,卖出,止损,9.87,100,-6.2678062678062645
2022-10-31,300170.SZ,买入,金叉,8.97,100,0.0
2022-10-31,002261.SZ,买入,金叉,7.41,100,0.0
2022-10-31,002530.SZ,买入,金叉,7.96,100,0.0
2022-10-31,002412.SZ,买入,金叉,6.62,100,0.0
2022-11-01,920271.BJ,卖出,死叉,10.3,100,16.25282167042892
2022-11-01,002474.SZ,买入,金叉,7.13,100,0.0
2022-11-02,600152.SH,卖出,死叉,10.91,100,48.63760217983653
2022-11-02,300559.SZ,卖出,止损,9.81,100,-5.217391304347818
2022-11-02,002121.SZ,买入,金叉,9.99,100,0.0
2022-11-02,002107.SZ,买入,金叉,6.87,100,0.0
2022-11-02,300440.SZ,买入,金叉,8.14,100,0.0
2022-11-03,603699.SH,买入,金叉,9.7,100,0.0
2022-11-03,000851.SZ,买入,金叉,5.53,100,0.0
2022-11-04,600987.SH,卖出,死叉,7.18,100,13.428120063191141
2022-11-04,601975.SH,卖出,死叉,5.34,200,25.943396226415082
2022-11-04,688579.SH,买入,金叉,9.51,100,0.0
2022-11-04,002559.SZ,买入,金叉,8.3,100,0.0
2022-11-07,001267.SZ,卖出,死叉,7.34,100,15.955766192733023
2022-11-07,300290.SZ,买入,金叉,5.0,200,0.0
2022-11-08,002137.SZ,买入,金叉,6.37,100,0.0
2022-11-09,002296.SZ,买入,金叉,8.91,100,0.0
2022-11-10,300026.SZ,买入,金叉,6.86,100,0.0
2022-11-14,002121.SZ,卖出,止损,9.26,100,-7.307307307307309
2022-11-14,300264.SZ,买入,金叉,7.17,100,0.0
2022-11-16,002296.SZ,卖出,止损,8.37,100,-6.060606060606066
2022-11-16,300086.SZ,买入,金叉,7.4,100,0.0
2022-11-22,300264.SZ,卖出,止损,6.74,100,-5.997210599721059
2022-11-22,600730.SH,买入,金叉,6.9,100,0.0
2022-11-23,002261.SZ,卖出,止损,7.02,100,-5.263157894736848
2022-11-23,300440.SZ,卖出,止损,7.6,100,-6.6339066339066495
